train_losses,train_accs,valid_losses,valid_accs
0.6931471824505684,0.9732969643902419,0.6931471824645996,0.972201171214886
0.6931471824505684,0.9732968887900004,0.6931471824645996,0.9721939734333566
0.6931471824505684,0.9732967404238249,0.6931471824645996,0.9722125962649328
0.6931471824505684,0.9732969020635395,0.6931471824645996,0.9722157571954457
0.6931471824505684,0.9732968276699833,0.6931471824645996,0.9722032086821444
0.6931471824505684,0.9732969141584557,0.6931471824645996,0.9722005428371334
0.6931471824505684,0.9732969129517702,0.6931471824645996,0.9722086355809165
0.6931471824505684,0.9732969762185648,0.6931471824645996,0.972187746781081
0.6931471824505684,0.9732968788839554,0.6931471824645996,0.9722055889009041
0.6931471824505684,0.973296910566462,0.6931471824645996,0.9722135102689365
0.6931471824505684,0.9732969118994284,0.6931471824645996,0.9722079691196639
0.6931471824505684,0.9732968974192039,0.6931471824645996,0.9722173186189521
0.6931471824505684,0.9732967972502871,0.6931471824645996,0.9721935735566049
0.6931471824505684,0.9732969769622197,0.6931471824645996,0.9722218315137207
0.6931471824505684,0.9732968979944842,0.6931471824645996,0.9721760741882832
0.6931471824505684,0.9732969918633809,0.6931471824645996,0.9722100065869221
0.6931471824505684,0.9732968373374975,0.6931471824645996,0.9722022565946404
0.6931471824505684,0.9732969791651221,0.6931471824645996,0.9721913266300957
0.6931471824505684,0.9732970100478489,0.6931471824645996,0.9721972866978701
0.6931471824505684,0.9732969132323948,0.6931471824645996,0.9722080262449141
0.6931471824505684,0.9732969365242287,0.6931471824645996,0.9721881276160825
0.6931471824505684,0.9732968690901602,0.6931471824645996,0.9722098161694214
0.6931471824505684,0.9732968851418818,0.6931471824645996,0.9722119298036801
0.6931471824505684,0.9732968632952642,0.6931471824645996,0.9722006570876339
0.6931471824505684,0.9732969223947848,0.6931471824645996,0.9722060839864061
0.6931471824505684,0.9732968977699845,0.6931471824645996,0.9722088831236676
0.6931471824505684,0.9732969117871786,0.6931471824645996,0.972215090734193
0.6931471824505684,0.9732969729071956,0.6931471824645996,0.9722170520344511
0.6931471824505684,0.973296822857273,0.6931471824645996,0.9722106730481749
0.6931471824505684,0.9732968378005279,0.6931471824645996,0.9722139672709385
0.6931471824505684,0.973296864221325,0.6931471824645996,0.9722213173864686
0.6931471824505684,0.9732968460368572,0.6931471824645996,0.9721864329003256
0.6931471824505684,0.9732969350790125,0.6931471824645996,0.9722050366901518
0.6931471824505684,0.9732970167126809,0.6931471824645996,0.9721842811825668
0.6931471824505684,0.9732968573319934,0.6931471824645996,0.9722092068334189
0.6931471824505684,0.9732969057677829,0.6931471824645996,0.972196772570618
0.6931471824505684,0.9732968914559332,0.6931471824645996,0.9721967154453678
0.6931471824505684,0.9732968899545921,0.6931471824645996,0.9722045416046498
0.6931471824505684,0.9732969623136206,0.6931471824645996,0.9722002572108822
0.6931471824505684,0.9732968768494278,0.6931471824645996,0.9722017615091384
0.6931471824505684,0.973296885773287,0.6931471824645996,0.9722049224396514
0.6931471824505684,0.9732969043786917,0.6931471824645996,0.9722070741574101
0.6931471824505684,0.9732968372252477,0.6931471824645996,0.9722033038908947
0.6931471824505684,0.9732968684587551,0.6931471824645996,0.9722142148136894
0.6931471824505684,0.9732969000851367,0.6931471824645996,0.9722086355809165
0.6931471824505684,0.9732969810172438,0.6931471824645996,0.9722032277238944
0.6931471824505684,0.9732968242463643,0.6931471824645996,0.9721883751588336
0.6931471824505684,0.9732968663681025,0.6931471824645996,0.972217756579204
0.6931471824505684,0.9732968337455038,0.6931471824645996,0.9721969249046186
0.6931471824505684,0.9732970524502115,0.6931471824645996,0.9722093972509197
