Train Loss,Train Acc,Valid Loss,Valid Acc
0.7156545519828796,0.25,0.2369377464056015,0.9036750793457031
0.7139214277267456,0.2505931854248047,0.30345210433006287,0.8628396987915039
0.711531937122345,0.2539224624633789,0.2826577425003052,0.8605327606201172
0.7104637026786804,0.2634000778198242,0.26019173860549927,0.8857326507568359
0.708444356918335,0.27420902252197266,0.21465857326984406,0.9107980728149414
0.7063586711883545,0.2909116744995117,0.2718070149421692,0.8721227645874023
0.7049892544746399,0.30658721923828125,0.260946124792099,0.8927526473999023
0.7029339671134949,0.3342742919921875,0.1972355842590332,0.9223403930664062
0.7002098560333252,0.3795747756958008,0.239410400390625,0.8898000717163086
0.6975561380386353,0.4230175018310547,0.22336378693580627,0.8920135498046875
0.6957818269729614,0.45461273193359375,0.3309295177459717,0.8697795867919922
0.6907609105110168,0.49584388732910156,0.3037389814853668,0.8820524215698242
0.6885511875152588,0.5044631958007812,0.2490287721157074,0.8883237838745117
0.6843471527099609,0.5228748321533203,0.22023925185203552,0.9028215408325195
0.679673969745636,0.5533609390258789,0.30065903067588806,0.8635892868041992
0.6773971915245056,0.5738677978515625,0.36665329337120056,0.8233137130737305
0.6720362901687622,0.6129426956176758,0.27197664976119995,0.8755931854248047
0.6667195558547974,0.6703605651855469,0.22792121767997742,0.8977594375610352
0.6597330570220947,0.7362852096557617,0.25308477878570557,0.8844852447509766
0.6526951789855957,0.7427577972412109,0.2378500998020172,0.8882932662963867
0.6476132869720459,0.7673368453979492,0.236648827791214,0.8889570236206055
0.640338122844696,0.7644147872924805,0.24924923479557037,0.8759450912475586
0.6312127113342285,0.7571325302124023,0.28552117943763733,0.8717107772827148
0.6252682209014893,0.7513875961303711,0.2506641149520874,0.8779401779174805
0.6160310506820679,0.7549238204956055,0.26510193943977356,0.8779258728027344
0.607098400592804,0.7561798095703125,0.23434633016586304,0.8904361724853516
0.6001342535018921,0.7554111480712891,0.22348058223724365,0.90338134765625
0.5885493755340576,0.7549934387207031,0.2636690139770508,0.8781366348266602
0.5826586484909058,0.7541980743408203,0.20442526042461395,0.9149627685546875
0.5719197988510132,0.7543087005615234,0.23763731122016907,0.9024858474731445
0.5615415573120117,0.7537202835083008,0.27973487973213196,0.8703041076660156
0.5570987462997437,0.753422737121582,0.37594255805015564,0.8217954635620117
0.5552567839622498,0.7528505325317383,0.35492071509361267,0.8505649566650391
0.5461182594299316,0.7519807815551758,0.22081390023231506,0.9060544967651367
0.5406123995780945,0.7512693405151367,0.23763078451156616,0.8929262161254883
0.5285611152648926,0.7513208389282227,0.21533364057540894,0.9102659225463867
0.5305746793746948,0.751124382019043,0.31893548369407654,0.8618917465209961
0.5304179191589355,0.7509870529174805,0.23312275111675262,0.8983659744262695
0.5264146327972412,0.7511520385742188,0.237691268324852,0.8946609497070312
0.5178828239440918,0.751194953918457,0.2152000367641449,0.9057626724243164
0.542496919631958,0.7524986267089844,0.2930566668510437,0.8681650161743164
0.5177825093269348,0.7531251907348633,0.22714939713478088,0.904052734375
0.5191154479980469,0.7540740966796875,0.33636409044265747,0.845372200012207
0.5063540935516357,0.7550640106201172,0.3151964843273163,0.8588733673095703
0.5101780295372009,0.7556686401367188,0.2160818874835968,0.9042844772338867
0.5422108769416809,0.7560911178588867,0.20205359160900116,0.9108600616455078
0.5162397623062134,0.7573251724243164,0.20357447862625122,0.9138517379760742
0.5070661306381226,0.7617254257202148,0.2144436538219452,0.9152145385742188
0.49314385652542114,0.7756195068359375,0.21477873623371124,0.9054946899414062
0.48799198865890503,0.800384521484375,0.2551124691963196,0.8806686401367188
0.4900648593902588,0.811309814453125,0.2149759829044342,0.9088783264160156
0.4860425889492035,0.7999124526977539,0.2219562977552414,0.8943939208984375
0.5051183104515076,0.7902088165283203,0.2220262587070465,0.8965349197387695
0.494678258895874,0.789128303527832,0.244707852602005,0.8851175308227539
0.5096423625946045,0.7776670455932617,0.204162135720253,0.9057645797729492
0.501596987247467,0.7752971649169922,0.20849180221557617,0.9108467102050781
0.4741949439048767,0.786320686340332,0.1799274981021881,0.9201145172119141
0.4755380153656006,0.7990694046020508,0.24552398920059204,0.8853034973144531
0.4546302556991577,0.808258056640625,0.24811214208602905,0.8870916366577148
0.48377299308776855,0.7927045822143555,0.24496299028396606,0.8823881149291992
0.4674886465072632,0.8094377517700195,0.2300940454006195,0.8967599868774414
0.4873002767562866,0.8006572723388672,0.291912317276001,0.8775167465209961
0.48640280961990356,0.7903051376342773,0.2105475515127182,0.9131336212158203
0.4888942837715149,0.7851390838623047,0.3046377897262573,0.8591041564941406
0.46799495816230774,0.7939310073852539,0.2527972161769867,0.8856687545776367
0.44846171140670776,0.8031501770019531,0.21363145112991333,0.9052791595458984
0.4539976119995117,0.7891130447387695,0.2715862989425659,0.87896728515625
0.4612116515636444,0.7956066131591797,0.3008052706718445,0.8571701049804688
0.4597655236721039,0.7860612869262695,0.31509608030319214,0.858546257019043
0.44634854793548584,0.8034610748291016,0.2875555753707886,0.8617124557495117
0.4493412375450134,0.7904624938964844,0.3472583293914795,0.8477096557617188
0.45501381158828735,0.8066158294677734,0.27944549918174744,0.8779687881469727
0.43088340759277344,0.8037099838256836,0.2782081365585327,0.8798961639404297
0.4501800835132599,0.8093433380126953,0.30133292078971863,0.8630943298339844
0.44539931416511536,0.8048114776611328,0.2801288366317749,0.8690061569213867
0.4213728904724121,0.8003158569335938,0.25798648595809937,0.8810691833496094
0.44460248947143555,0.8009395599365234,0.19961604475975037,0.9223489761352539
0.41765695810317993,0.8070783615112305,0.25278863310813904,0.8886499404907227
0.41573458909988403,0.7949857711791992,0.25156840682029724,0.8910140991210938
0.4178551435470581,0.8121957778930664,0.2552826404571533,0.8758440017700195
0.4100792407989502,0.810755729675293,0.2846739590167999,0.8648834228515625
0.4239562451839447,0.8012189865112305,0.25556790828704834,0.8843889236450195
0.41621607542037964,0.804203987121582,0.2564561069011688,0.8834867477416992
0.4013320803642273,0.8130130767822266,0.2927521765232086,0.8558998107910156
0.3865389823913574,0.8311843872070312,0.25861725211143494,0.8860025405883789
0.3916032910346985,0.8112936019897461,0.24953137338161469,0.8956661224365234
0.39540958404541016,0.8184747695922852,0.27684086561203003,0.8706541061401367
0.42271238565444946,0.7901573181152344,0.35228508710861206,0.8435297012329102
0.40957674384117126,0.7908506393432617,0.2644394040107727,0.877924919128418
0.39938151836395264,0.805872917175293,0.26641756296157837,0.8837137222290039
0.3943908214569092,0.8190774917602539,0.31262078881263733,0.8667812347412109
0.38532039523124695,0.8172998428344727,0.3898327946662903,0.8410787582397461
0.3762815296649933,0.8194503784179688,0.2655014395713806,0.8807888031005859
0.3897046446800232,0.8132600784301758,0.28184330463409424,0.8835000991821289
0.3946308195590973,0.8028554916381836,0.26333966851234436,0.8927097320556641
0.4026581048965454,0.804316520690918,0.2538447380065918,0.8845901489257812
0.4067450761795044,0.7937450408935547,0.3158230185508728,0.8563919067382812
0.3987371325492859,0.8019609451293945,0.22437971830368042,0.9028358459472656
0.4093189835548401,0.8042325973510742,0.26136308908462524,0.8857021331787109
0.40436694025993347,0.8067054748535156,0.2021406888961792,0.9124975204467773
0.390585720539093,0.8045825958251953,0.2281443327665329,0.8926858901977539
0.39702728390693665,0.8045139312744141,0.24432426691055298,0.8969974517822266
0.3934899568557739,0.811945915222168,0.3703532814979553,0.8391036987304688
0.4028666317462921,0.8178520202636719,0.23802316188812256,0.8934030532836914
0.37816470861434937,0.8321924209594727,0.33834099769592285,0.8504571914672852
0.38487738370895386,0.8019742965698242,0.21960249543190002,0.9010744094848633
0.3853727877140045,0.8158740997314453,0.20613382756710052,0.9114923477172852
0.37633106112480164,0.8308353424072266,0.2106635421514511,0.915165901184082
0.39661258459091187,0.8159608840942383,0.39828383922576904,0.8399124145507812
0.38870859146118164,0.8095664978027344,0.2418927550315857,0.8994941711425781
0.3821030557155609,0.8081235885620117,0.3560999035835266,0.8515529632568359
0.395111620426178,0.8082056045532227,0.2549595534801483,0.8922958374023438
0.39792948961257935,0.8068656921386719,0.20498982071876526,0.9133882522583008
0.3816315829753876,0.81622314453125,0.20868226885795593,0.9165201187133789
0.3811705708503723,0.8103418350219727,0.26725175976753235,0.8782329559326172
0.39026379585266113,0.8187417984008789,0.21809609234333038,0.9011878967285156
0.3684043288230896,0.8221931457519531,0.30593204498291016,0.8650360107421875
0.38751620054244995,0.8213691711425781,0.21549633145332336,0.9064664840698242
0.38160234689712524,0.8242998123168945,0.2679558992385864,0.8837928771972656
0.3837994635105133,0.8150491714477539,0.25361210107803345,0.8876733779907227
0.37364163994789124,0.8229866027832031,0.258077472448349,0.8849773406982422
0.37258318066596985,0.8284788131713867,0.25959739089012146,0.8813753128051758
0.3931742310523987,0.8062353134155273,0.2454080730676651,0.890294075012207
0.40056443214416504,0.81231689453125,0.25111645460128784,0.8851251602172852
0.37923145294189453,0.8231000900268555,0.25166428089141846,0.8912134170532227
0.3859851360321045,0.818577766418457,0.20692533254623413,0.9097824096679688
0.37760835886001587,0.8151178359985352,0.20229153335094452,0.9159030914306641
0.37223494052886963,0.8288640975952148,0.23654626309871674,0.8961906433105469
0.3796183168888092,0.8288993835449219,0.2579691410064697,0.8845930099487305
0.35566240549087524,0.8343791961669922,0.2260875254869461,0.9033126831054688
0.4008472263813019,0.7977962493896484,0.3168112635612488,0.8711223602294922
0.3913113474845886,0.8222780227661133,0.3989061713218689,0.8360681533813477
0.3826652467250824,0.8228816986083984,0.28410375118255615,0.8733291625976562
0.3836936354637146,0.8220329284667969,0.1899903416633606,0.917689323425293
0.36191031336784363,0.8375263214111328,0.2817111313343048,0.8725404739379883
0.3730374872684479,0.8209524154663086,0.23871596157550812,0.8943729400634766
0.37260496616363525,0.8168907165527344,0.27747973799705505,0.8869905471801758
0.3724885582923889,0.8161525726318359,0.26776179671287537,0.8876476287841797
0.37303757667541504,0.821192741394043,0.3714102506637573,0.8363246917724609
0.3771907389163971,0.8142385482788086,0.23204807937145233,0.9104042053222656
0.3654214143753052,0.8373184204101562,0.22006696462631226,0.9005765914916992
0.3815944790840149,0.8209228515625,0.2042533904314041,0.9101858139038086
0.3509118854999542,0.8382425308227539,0.24775251746177673,0.8927736282348633
0.39107245206832886,0.8186264038085938,0.24480187892913818,0.8885202407836914
0.3864150047302246,0.8313579559326172,0.22810755670070648,0.8983249664306641
0.37739449739456177,0.8164167404174805,0.2401648312807083,0.8945827484130859
0.3773844838142395,0.8226919174194336,0.2601705491542816,0.8817834854125977
0.3778402805328369,0.8213882446289062,0.3182905316352844,0.8411321640014648
0.3607550859451294,0.8175106048583984,0.2451847642660141,0.8938655853271484
0.36227691173553467,0.8290958404541016,0.37701350450515747,0.8533668518066406
0.3858669102191925,0.819706916809082,0.2600599527359009,0.8884992599487305
0.35998332500457764,0.8355436325073242,0.23614194989204407,0.8903598785400391
0.35751020908355713,0.8352251052856445,0.3058058023452759,0.8606662750244141
0.36134448647499084,0.8273696899414062,0.3128257989883423,0.8556928634643555
0.34599244594573975,0.8363990783691406,0.3061537742614746,0.8596668243408203
0.3625332713127136,0.8288516998291016,0.3038473427295685,0.8597297668457031
0.35079342126846313,0.8394031524658203,0.24515478312969208,0.8847150802612305
0.34873175621032715,0.8340644836425781,0.29768484830856323,0.8757877349853516
0.3549719750881195,0.8350582122802734,0.2878066897392273,0.8776350021362305
0.3759152889251709,0.8120975494384766,0.3428089916706085,0.8500213623046875
0.37127792835235596,0.8211898803710938,0.25854700803756714,0.8890085220336914
0.34398186206817627,0.8395376205444336,0.3737315237522125,0.8279018402099609
0.34572845697402954,0.8278703689575195,0.3175826668739319,0.8610706329345703
0.3676226735115051,0.8273696899414062,0.35750532150268555,0.8456945419311523
0.3478844463825226,0.8320522308349609,0.33484017848968506,0.8310413360595703
0.36776402592658997,0.81390380859375,0.3319436311721802,0.8594160079956055
0.3371925354003906,0.8343238830566406,0.40412187576293945,0.8394298553466797
0.34493759274482727,0.836970329284668,0.2461182177066803,0.886871337890625
0.3524987995624542,0.8232345581054688,0.29065579175949097,0.8522586822509766
0.36986619234085083,0.8284130096435547,0.27327966690063477,0.8739299774169922
0.34561479091644287,0.8419580459594727,0.23632682859897614,0.8814754486083984
0.3211260437965393,0.8563413619995117,0.2691960334777832,0.8688192367553711
0.36085352301597595,0.8223552703857422,0.2556285262107849,0.8790225982666016
0.3334812521934509,0.8437223434448242,0.23330672085285187,0.8896026611328125
0.32368090748786926,0.8561468124389648,0.23185569047927856,0.9004049301147461
0.33560681343078613,0.8461055755615234,0.49348682165145874,0.7913064956665039
0.33426016569137573,0.8452262878417969,0.38545331358909607,0.8215274810791016
0.3085167407989502,0.8602809906005859,0.3241567611694336,0.8589668273925781
0.315860390663147,0.8521261215209961,0.3823534846305847,0.8485546112060547
0.3104211091995239,0.8619022369384766,0.20103320479393005,0.9154586791992188
0.3592565655708313,0.8313636779785156,0.19937720894813538,0.9098453521728516
0.33443713188171387,0.846430778503418,0.26316767930984497,0.8851585388183594
0.3461730480194092,0.8380146026611328,0.3006472587585449,0.8653440475463867
0.34980201721191406,0.832707405090332,0.20927542448043823,0.9069681167602539
0.3598857522010803,0.8265953063964844,0.22640380263328552,0.8962163925170898
0.3318139612674713,0.8499917984008789,0.2762773633003235,0.8802700042724609
0.3147968053817749,0.8588142395019531,0.2694159150123596,0.8867940902709961
0.3167338967323303,0.8525810241699219,0.28338170051574707,0.8713607788085938
0.3660642206668854,0.8329086303710938,0.24890165030956268,0.8895368576049805
0.3511427044868469,0.8306159973144531,0.20351921021938324,0.9071865081787109
0.32229840755462646,0.8494138717651367,0.26465338468551636,0.8767566680908203
0.32578331232070923,0.8487720489501953,0.2746351659297943,0.8725404739379883
0.3287397623062134,0.8409404754638672,0.3158782720565796,0.8447141647338867
0.32842302322387695,0.85076904296875,0.30651670694351196,0.8527317047119141
0.3313182592391968,0.8412723541259766,0.22627820074558258,0.9033870697021484
0.34670543670654297,0.8409109115600586,0.27727174758911133,0.8716983795166016
0.3311038613319397,0.849665641784668,0.24976272881031036,0.8958721160888672
0.3216553330421448,0.8480195999145508,0.22354033589363098,0.9000053405761719
0.38146069645881653,0.8232154846191406,0.26613181829452515,0.8703231811523438
0.3269977569580078,0.8433313369750977,0.3479614853858948,0.8491907119750977
0.338165819644928,0.8471593856811523,0.31599318981170654,0.8606529235839844
0.3331928253173828,0.8425397872924805,0.23792681097984314,0.8965663909912109
0.3162493407726288,0.856196403503418,0.2597202956676483,0.8772544860839844
0.3160020709037781,0.8419694900512695,0.28083574771881104,0.8681631088256836
0.31999558210372925,0.8492021560668945,0.22784705460071564,0.8959493637084961
0.3364049792289734,0.8471755981445312,0.3216361999511719,0.8570775985717773
0.31416916847229004,0.8577394485473633,0.34086430072784424,0.8421649932861328
0.32528960704803467,0.8484096527099609,0.368202269077301,0.826664924621582
0.31368374824523926,0.8590583801269531,0.2150678187608719,0.9041109085083008
0.33619120717048645,0.8446712493896484,0.3205927610397339,0.8700523376464844
0.323689341545105,0.8575401306152344,0.268558531999588,0.8765192031860352
0.34140127897262573,0.8367414474487305,0.30993929505348206,0.8658409118652344
0.2937076687812805,0.8662071228027344,0.5099905729293823,0.7901554107666016
0.3050733208656311,0.8606376647949219,0.3940696716308594,0.7926607131958008
0.31900691986083984,0.852142333984375,0.3484976887702942,0.8422355651855469
0.32471269369125366,0.8507299423217773,0.23329637944698334,0.8946542739868164
0.33341729640960693,0.8425798416137695,0.2789953947067261,0.8693447113037109
0.2935315668582916,0.8672657012939453,0.2911613881587982,0.8634395599365234
0.30516499280929565,0.8581686019897461,0.48971104621887207,0.8228092193603516
0.32491499185562134,0.8475055694580078,0.4229603409767151,0.8217792510986328
0.3021460771560669,0.8644905090332031,0.38024193048477173,0.8102483749389648
0.32821789383888245,0.8483381271362305,0.6170232892036438,0.7593479156494141
0.2981455326080322,0.8657245635986328,0.30025550723075867,0.8473415374755859
0.3117854595184326,0.8559379577636719,0.3495485782623291,0.8258047103881836
0.30145424604415894,0.8679237365722656,0.482102632522583,0.7949895858764648
0.31880080699920654,0.8580121994018555,0.3646030128002167,0.8466348648071289
0.32219257950782776,0.8536558151245117,0.3065546751022339,0.8335037231445312
0.3318711817264557,0.8524742126464844,0.6590192914009094,0.7858514785766602
0.35252755880355835,0.8305110931396484,0.5962519645690918,0.77911376953125
0.33300209045410156,0.8436298370361328,0.4041866362094879,0.8296260833740234
0.32794463634490967,0.8415641784667969,0.29370802640914917,0.8655214309692383
0.3175278902053833,0.8497886657714844,0.23424354195594788,0.8876619338989258
0.31921184062957764,0.8567237854003906,0.2866719663143158,0.858983039855957
0.31345921754837036,0.8585319519042969,0.27535808086395264,0.8561134338378906
0.2903468608856201,0.8705968856811523,0.30623576045036316,0.8525209426879883
0.37231239676475525,0.832305908203125,0.23871588706970215,0.8859796524047852
0.3188389241695404,0.8488674163818359,0.23368805646896362,0.9014101028442383
0.32268720865249634,0.8521595001220703,0.30767959356307983,0.8547763824462891
0.31894803047180176,0.8550138473510742,0.2988114655017853,0.8585824966430664
0.3096490502357483,0.8572483062744141,0.3717343211174011,0.8239669799804688
0.31472548842430115,0.8590841293334961,0.23368960618972778,0.8929271697998047
0.3189009428024292,0.8506994247436523,0.20642399787902832,0.9090766906738281
0.31245553493499756,0.8555307388305664,0.3390733599662781,0.8428583145141602
0.3181237578392029,0.8623571395874023,0.2995322346687317,0.8495674133300781
0.29299044609069824,0.8675918579101562,0.22519110143184662,0.8889598846435547
0.28876572847366333,0.8684921264648438,0.23798397183418274,0.8909549713134766
0.3255128264427185,0.842158317565918,0.2960447072982788,0.8575716018676758
0.3154442608356476,0.8612985610961914,0.272645503282547,0.874974250793457
0.31417155265808105,0.8535299301147461,0.22554904222488403,0.9006328582763672
