train_losses,train_accs,valid_losses,valid_accs
0.6931471824505684,0.9732968624253282,0.6931471824645996,0.9722056460261543
0.6931471824505684,0.9732967771435412,0.6931471824645996,0.9722217934302204
0.6931471824505684,0.9732968241902394,0.6931471824645996,0.9721913266300957
0.6931471824505684,0.9732968315426015,0.6931471824645996,0.9721893462880875
0.6931471824505684,0.9732968817743878,0.6931471824645996,0.9722101589209228
0.6931471824505684,0.9732969795159028,0.6931471824645996,0.9722084642051658
0.6931471824505684,0.9732968778456448,0.6931471824645996,0.9721915170475964
0.6931471824505684,0.9732969200235078,0.6931471824645996,0.9722129580581843
0.6931471824505684,0.9732968837527906,0.6931471824645996,0.9721883561170835
0.6931471824505684,0.9732968926064937,0.6931471824645996,0.9721929261371022
0.6931471824505684,0.9732969019372585,0.6931471824645996,0.9721987719543762
0.6931471824505684,0.9732968875131589,0.6931471824645996,0.9721972105308698
0.6931471824505684,0.9732968955670822,0.6931471824645996,0.9722049224396514
0.6931471824505684,0.9732968073948628,0.6931471824645996,0.9722034943083955
0.6931471824505684,0.9732968736643396,0.6931471824645996,0.9722111490919269
0.6931471824505684,0.9732969320061741,0.6931471824645996,0.9722154906109447
0.6931471824505684,0.9732968653297919,0.6931471824645996,0.9722033990996451
0.6931471824505684,0.9732969816065553,0.6931471824645996,0.9722046177716501
0.6931471824505684,0.973296936987259,0.6931471824645996,0.9722144052311902
0.6931471824505684,0.9732968030451831,0.6931471824645996,0.9722123296804317
0.6931471824505684,0.9732968311497272,0.6931471824645996,0.972207778702163
0.6931471824505684,0.9732969144531114,0.6931471824645996,0.9721849476438196
0.6931471824505684,0.9732969937155027,0.6931471824645996,0.9722051128571522
0.6931471824505684,0.9732968466682622,0.6931471824645996,0.9721923548845999
0.6931471824505684,0.9732969310801133,0.6931471824645996,0.9722160237799469
0.6931471824505684,0.9732968595910207,0.6931471824645996,0.972211682260929
0.6931471824505684,0.9732968287644189,0.6931471824645996,0.9721996288331297
0.6931471824505684,0.9732968018805913,0.6931471824645996,0.9722149384001924
0.6931471824505684,0.9732968372252477,0.6931471824645996,0.9722105016724242
0.6931471824505684,0.9732968524631583,0.6931471824645996,0.9722029040141431
0.6931471824505684,0.9732969186905414,0.6931471824645996,0.9722039893938975
0.6931471824505684,0.973296954484197,0.6931471824645996,0.97220947341792
0.6931471824505684,0.9732969866998901,0.6931471824645996,0.9722226883924742
0.6931471824505684,0.9732968404103358,0.6931471824645996,0.9722037418511466
0.6931471824505684,0.9732968562936828,0.6931471824645996,0.9722045987299001
0.6931471824505684,0.9732968795714855,0.6931471824645996,0.9721930784711028
0.6931471824505684,0.9732968108044506,0.6931471824645996,0.9722174709529527
0.6931471824505684,0.9732969053608774,0.6931471824645996,0.9722057031514045
0.6931471824505684,0.9732967711241456,0.6931471824645996,0.9722190514182092
0.6931471824505684,0.9732967943037297,0.6931471824645996,0.9721949255208604
0.6931471824505684,0.9732969854230485,0.6931471824645996,0.9722105397559244
0.6931471824505684,0.9732968719946238,0.6931471824645996,0.972216061863447
0.6931471824505684,0.9732967927883573,0.6931471824645996,0.9721928499701019
0.6931471824505684,0.9732968763863973,0.6931471824645996,0.9722151859429434
0.6931471824505684,0.9732968752919617,0.6931471824645996,0.9722116060939288
0.6931471824505684,0.9732968116182616,0.6931471824645996,0.9722022375528904
0.6931471824505684,0.9732969205426631,0.6931471824645996,0.972205798360155
0.6931471824505684,0.9732969593530321,0.6931471824645996,0.9722078548691634
0.6931471824505684,0.9732968856049122,0.6931471824645996,0.9721998192506305
0.6931471824505684,0.9732968964931431,0.6931471824645996,0.9722154715691945
